0              200            -200           0              0              0              
0              196.825        -200           0              0              -6.66134e-16   
0              193.651        -200           0              0              -6.66134e-16   
0              190.476        -200           0              0              -6.66134e-16   
0              187.302        -200           0              0              -6.66134e-16   
0              184.127        -200           0              0              -6.66134e-16   
0              180.952        -200           0              0              -6.66134e-16   
0              177.778        -200           0              0              -6.66134e-16   
0              174.603        -200           0              0              -6.66134e-16   
0              171.429        -200           0              0              -6.66134e-16   
0              168.254        -200           0              0              -6.66134e-16   
0              165.079        -200           0              0              -6.66134e-16   
0              161.905        -200           0              0              -6.66134e-16   
0              158.73         -200           0              0              -6.66134e-16   
0              155.556        -200           0              0              -6.66134e-16   
0              152.381        -200           0              0              -6.66134e-16   
0              149.206        -200           0              0              -6.66134e-16   
0              146.032        -200           0              0              -6.66134e-16   
0              142.857        -200           0              0              -6.66134e-16   
0              139.683        -200           0              0              -6.66134e-16   
0              136.508        -200           0              0              -6.66134e-16   
0              133.333        -200           0              0              -6.66134e-16   
0              130.159        -200           0              0              -6.66134e-16   
0              126.984        -200           0              0              -7.77156e-16   
0              123.81         -200           0              0              -5.55112e-16   
0              120.635        -200           0              0              -5.55112e-16   
0              117.46         -200           0              0              -5.55112e-16   
0              114.286        -200           0              0              -5.55112e-16   
0              111.111        -200           0              0              -5.55112e-16   
0              107.937        -200           0              0              -5.55112e-16   
0              104.762        -200           0              0              -5.55112e-16   
0              101.587        -200           0              0              -5.55112e-16   
0              98.4127        -200           0              0              -5.55112e-16   
0              95.2381        -200           0              0              -5.55112e-16   
0              92.0635        -200           0              0              -5.55112e-16   
0              88.8889        -200           0              0              -5.55112e-16   
0              85.7143        -200           0              0              -5.55112e-16   
0              82.5397        -200           0              0              -5.55112e-16   
0              79.3651        -200           0              0              -5.55112e-16   
0              76.1905        -200           0              0              -5.55112e-16   
0              73.0159        -200           0              0              -5.55112e-16   
0              69.8413        -200           0              0              -5.55112e-16   
0              66.6667        -200           0              0              -6.66134e-16   
0              63.4921        -200           0              0              -6.66134e-16   
0              60.3175        -200           0              0              -6.66134e-16   
0              57.1429        -200           0              0              -6.66134e-16   
0              53.9683        -200           0              0              -6.66134e-16   
0              50.7937        -200           0              0              -6.66134e-16   
0              47.619         -200           0              0              -6.66134e-16   
0              44.4444        -200           0              0              -6.66134e-16   
0              41.2698        -200           0              0              -6.66134e-16   
0              38.0952        -200           0              0              -6.66134e-16   
0              34.9206        -200           0              0              -6.66134e-16   
0              31.746         -200           0              0              -6.66134e-16   
0              28.5714        -200           0              0              -6.66134e-16   
0              25.3968        -200           0              0              -6.66134e-16   
0              22.2222        -200           0              0              -6.66134e-16   
0              19.0476        -200           0              0              -6.66134e-16   
0              15.873         -200           0              0              -6.66134e-16   
0              12.6984        -200           0              0              -6.66134e-16   
0              9.52381        -200           0              0              -6.66134e-16   
0              6.34921        -200           0              0              -6.66134e-16   
0              3.1746         -200           0              0              -6.66134e-16   
0              0              -200           0              0              0              
0              200            -193.651       0              0              0              
0              196.825        -193.651       0              0              -6.66134e-16   
0              193.651        -193.651       0              0              -6.66134e-16   
0              190.476        -193.651       0              0              -6.66134e-16   
0              187.302        -193.651       0              0              -6.66134e-16   
0              184.127        -193.651       0              0              -6.66134e-16   
0              180.952        -193.651       0              0              -6.66134e-16   
0              177.778        -193.651       0              0              -6.66134e-16   
0              174.603        -193.651       0              0              -6.66134e-16   
0              171.429        -193.651       0              0              -6.66134e-16   
0              168.254        -193.651       0              0              -6.66134e-16   
0              165.079        -193.651       0              0              -6.66134e-16   
0              161.905        -193.651       0              0              -6.66134e-16   
0              158.73         -193.651       0              0              -6.66134e-16   
0              155.556        -193.651       0              0              -6.66134e-16   
0              152.381        -193.651       0              0              -6.66134e-16   
0              149.206        -193.651       0              0              -6.66134e-16   
0              146.032        -193.651       0              0              -6.66134e-16   
0              142.857        -193.651       0              0              -6.66134e-16   
0              139.683        -193.651       0              0              -6.66134e-16   
0              136.508        -193.651       0              0              -6.66134e-16   
0              133.333        -193.651       0              0              -6.66134e-16   
0              130.159        -193.651       0              0              -6.66134e-16   
0              126.984        -193.651       0              0              -7.77156e-16   
0              123.81         -193.651       0              0              -5.55112e-16   
0              120.635        -193.651       0              0              -5.55112e-16   
0              117.46         -193.651       0              0              -5.55112e-16   
0              114.286        -193.651       0              0              -5.55112e-16   
0              111.111        -193.651       0              0              -5.55112e-16   
0              107.937        -193.651       0              0              -5.55112e-16   
0              104.762        -193.651       0              0              -5.55112e-16   
0              101.587        -193.651       0              0              -5.55112e-16   
0              98.4127        -193.651       0              0              -5.55112e-16   
0              95.2381        -193.651       0              0              -5.55112e-16   
0              92.0635        -193.651       0              0              -5.55112e-16   
0              88.8889        -193.651       0              0              -5.55112e-16   
0              85.7143        -193.651       0              0              -5.55112e-16   
0              82.5397        -193.651       0              0              -5.55112e-16   
0              79.3651        -193.651       0              0              -5.55112e-16   
0              76.1905        -193.651       0              0              -5.55112e-16   
0              73.0159        -193.651       0              0              -5.55112e-16   
0              69.8413        -193.651       0              0              -5.55112e-16   
0              66.6667        -193.651       0              0              -6.66134e-16   
0              63.4921        -193.651       0              0              -6.66134e-16   
0              60.3175        -193.651       0              0              -6.66134e-16   
0              57.1429        -193.651       0              0              -6.66134e-16   
0              53.9683        -193.651       0              0              -6.66134e-16   
0              50.7937        -193.651       0              0              -6.66134e-16   
0              47.619         -193.651       0              0              -6.66134e-16   
0              44.4444        -193.651       0              0              -6.66134e-16   
0              41.2698        -193.651       0              0              -6.66134e-16   
0              38.0952        -193.651       0              0              -6.66134e-16   
0              34.9206        -193.651       0              0              -6.66134e-16   
0              31.746         -193.651       0              0              -6.66134e-16   
0              28.5714        -193.651       0              0              -6.66134e-16   
0              25.3968        -193.651       0              0              -6.66134e-16   
0              22.2222        -193.651       0              0              -6.66134e-16   
0              19.0476        -193.651       0              0              -6.66134e-16   
0              15.873         -193.651       0              0              -6.66134e-16   
0              12.6984        -193.651       0              0              -6.66134e-16   
0              9.52381        -193.651       0              0              -6.66134e-16   
0              6.34921        -193.651       0              0              -6.66134e-16   
0              3.1746         -193.651       0              0              -6.66134e-16   
0              0              -193.651       0              0              0              
0              200            -187.302       0              0              0              
0              196.825        -187.302       0              0              -6.66134e-16   
0              193.651        -187.302       0              0              -6.66134e-16   
0              190.476        -187.302       0              0              -6.66134e-16   
0              187.302        -187.302       0              0              -6.66134e-16   
0              184.127        -187.302       0              0              -6.66134e-16   
0              180.952        -187.302       0              0              -6.66134e-16   
0              177.778        -187.302       0              0              -6.66134e-16   
0              174.603        -187.302       0              0              -6.66134e-16   
0              171.429        -187.302       0              0              -6.66134e-16   
0              168.254        -187.302       0              0              -6.66134e-16   
0              165.079        -187.302       0              0              -6.66134e-16   
0              161.905        -187.302       0              0              -6.66134e-16   
0              158.73         -187.302       0              0              -6.66134e-16   
0              155.556        -187.302       0              0              -6.66134e-16   
0              152.381        -187.302       0              0              -6.66134e-16   
0              149.206        -187.302       0              0              -6.66134e-16   
0              146.032        -187.302       0              0              -6.66134e-16   
0              142.857        -187.302       0              0              -6.66134e-16   
0              139.683        -187.302       0              0              -6.66134e-16   
0              136.508        -187.302       0              0              -6.66134e-16   
0              133.333        -187.302       0              0              -6.66134e-16   
0              130.159        -187.302       0              0              -6.66134e-16   
0              126.984        -187.302       0              0              -7.77156e-16   
0              123.81         -187.302       0              0              -5.55112e-16   
0              120.635        -187.302       0              0              -5.55112e-16   
0              117.46         -187.302       0              0              -5.55112e-16   
0              114.286        -187.302       0              0              -5.55112e-16   
0              111.111        -187.302       0              0              -5.55112e-16   
0              107.937        -187.302       0              0              -5.55112e-16   
0              104.762        -187.302       0              0              -5.55112e-16   
0              101.587        -187.302       0              0              -5.55112e-16   
0              98.4127        -187.302       0              0              -5.55112e-16   
0              95.2381        -187.302       0              0              -5.55112e-16   
0              92.0635        -187.302       0              0              -5.55112e-16   
0              88.8889        -187.302       0              0              -5.55112e-16   
0              85.7143        -187.302       0              0              -5.55112e-16   
0              82.5397        -187.302       0              0              -5.55112e-16   
0              79.3651        -187.302       0              0              -5.55112e-16   
0              76.1905        -187.302       0              0              -5.55112e-16   
0              73.0159        -187.302       0              0              -5.55112e-16   
0              69.8413        -187.302       0              0              -5.55112e-16   
0              66.6667        -187.302       0              0              -6.66134e-16   
0              63.4921        -187.302       0              0              -6.66134e-16   
0              60.3175        -187.302       0              0              -6.66134e-16   
0              57.1429        -187.302       0              0              -6.66134e-16   
